game_id,season.x,home_game.x,shots_ratio_prev1.x,shots_ratio_prev3.x,shots_ratio_prev5.x,shots_ratio_prev10.x,goals_ratio_prev1.x,goals_ratio_prev3.x,goals_ratio_prev5.x,goals_ratio_prev10.x,won_prev1.x,won_prev3.x,won_prev5.x,won_prev10.x,save_ratio_prev1.x,save_ratio_prev3.x,save_ratio_prev5.x,save_ratio_prev10.x,won.x,team_id.y,home_game.y,shots_ratio_prev1.y,shots_ratio_prev3.y,shots_ratio_prev5.y,shots_ratio_prev10.y,goals_ratio_prev1.y,goals_ratio_prev3.y,goals_ratio_prev5.y,goals_ratio_prev10.y,won_prev1.y,won_prev3.y,won_prev5.y,won_prev10.y,save_ratio_prev1.y,save_ratio_prev3.y,save_ratio_prev5.y,save_ratio_prev10.y,won_prev1.diff,won_prev3.diff,won_prev5.diff,won_prev10.diff,shots_ratio_prev1.diff,shots_ratio_prev3.diff,shots_ratio_prev5.diff,shots_ratio_prev10.diff,goals_ratio_prev1.diff,goals_ratio_prev3.diff,goals_ratio_prev5.diff,goals_ratio_prev10.diff,save_ratio_prev1.diff,save_ratio_prev3.diff,save_ratio_prev5.diff,save_ratio_prev10.diff
2013020378,2013,FALSE,0.639344262295082,0.628741610901688,0.5967787660748124,0.5674699926674022,0.4,0.49444444444444446,0.4633333333333333,0.42333333333333334,0,0.3333333333333333,0.2,0.2,0.8636363636363636,0.8898902821316614,0.9054317538200597,0.9027973986491603,TRUE,9,TRUE,0.5540540540540541,0.49778619504646904,0.5075002399480851,0.498997784187224,0.6,0.4888888888888889,0.4361904761904762,0.44476190476190475,1,0.6666666666666666,0.4,0.5,0.8787878787878788,0.9050414050414051,0.8872153192153192,0.8929627755543316,-1,-0.3333333333333333,-0.2,-0.3,0.08529020824102795,0.13095541585521897,0.08927852612672726,0.06847220848017815,-0.19999999999999996,0.005555555555555591,0.027142857142857135,-0.021428571428571408,-0.015151515151515138,-0.01515112290974363,0.01821643460474054,0.009834623094828743
2013020392,2013,FALSE,0.417910447761194,0.5392869235541122,0.5500578253240209,0.5584918066742908,0.7142857142857143,0.48253968253968255,0.5395238095238095,0.44476190476190475,1,0.3333333333333333,0.4,0.3,0.9487179487179487,0.914462931704311,0.9125666479114755,0.9039191935209552,FALSE,3,TRUE,0.40425531914893614,0.4670098375657744,0.49068209301565513,0.5352871493270647,0.4,0.37142857142857144,0.5428571428571428,0.5019047619047619,0,0.3333333333333333,0.6,0.5,0.8928571428571429,0.8774170274170274,0.9171478908688211,0.9243243061847713,1,0,-0.19999999999999996,-0.2,0.013655128612257872,0.07227708598833782,0.05937573230836579,0.0232046573472261,0.3142857142857143,0.1111111111111111,-0.0033333333333332993,-0.057142857142857106,0.05586080586080577,0.037045904287283604,-0.004581242957345633,-0.02040511266381617
2013020403,2013,FALSE,0.6065573770491803,0.5546040290351522,0.5821385315030877,0.5605268547240364,0.2857142857142857,0.4666666666666667,0.49666666666666665,0.4066666666666667,0,0.3333333333333333,0.4,0.2,0.7916666666666666,0.868006993006993,0.8820110923559199,0.8914191935209551,TRUE,12,TRUE,0.3673469387755102,0.45806541794800115,0.4252315785804833,0.4332318313067809,0.2857142857142857,0.5523809523809524,0.49714285714285716,0.4685714285714286,0,0.6666666666666666,0.4,0.4,0.8387096774193549,0.8915227544259803,0.902102902375633,0.9089436080505615,0,-0.3333333333333333,0,-0.2,0.2392104382736701,0.096538611087151,0.15690695292260437,0.12729502341725552,0,-0.08571428571428574,-4.761904761905189e-4,-0.06190476190476191,-0.04704301075268824,-0.023515761418987258,-0.020091810019713052,-0.017524414529606402
2013020416,2013,FALSE,0.4918032786885246,0.5054237011662996,0.5432442852800083,0.5648795963859923,0.6,0.5333333333333333,0.4666666666666667,0.45,1,0.6666666666666666,0.4,0.3,0.935483870967742,0.8919561621174524,0.8941078665494683,0.9005925806177293,TRUE,18,TRUE,0.6,0.5817167577413479,0.5123633879781421,0.48365810769166534,0.5,0.5,0.43333333333333335,0.5061111111111111,0,0.3333333333333333,0.4,0.5,0.9166666666666666,0.9365079365079365,0.9372368302159574,0.9348359374230619,1,0.3333333333333333,0,-0.2,-0.1081967213114754,-0.07629305657504826,0.030880897301866272,0.08122148869432694,0.09999999999999998,0.033333333333333326,0.033333333333333326,-0.056111111111111056,0.018817204301075363,-0.04455177439048408,-0.043128963666489106,-0.034243356805332636
2013020437,2013,TRUE,0.515625,0.5379952185792349,0.5342480731587962,0.5554251472334499,0.75,0.5452380952380952,0.55,0.5,1,0.6666666666666666,0.6,0.4,0.967741935483871,0.8982974910394266,0.9014493570945183,0.910410252426986,TRUE,27,FALSE,0.625,0.5369047619047619,0.520021645021645,0.5007860994995111,0.2,0.4119047619047619,0.4638095238095238,0.4847619047619047,0,0.3333333333333333,0.4,0.4,0.7777777777777778,0.8594276094276094,0.881173807035876,0.889618242549277,1,0.3333333333333333,0.19999999999999996,0,-0.109375,0.0010904566744730504,0.014226428137151137,0.054639047733938795,0.55,0.1333333333333333,0.08619047619047626,0.015238095238095273,0.1899641577060932,0.03886988161181715,0.020275550058642344,0.020792009877709017
2013020453,2013,TRUE,0.4507042253521127,0.4860441680135458,0.4965200657702023,0.5466494159225074,0.6,0.65,0.59,0.5266666666666666,1,1,0.8,0.5,0.9487179487179487,0.9506479183898539,0.9184656741108354,0.9119487139654475,TRUE,21,FALSE,0.4716981132075472,0.47682649173823854,0.4570560823965731,0.46614647240162344,0.6,0.43333333333333335,0.45,0.5154761904761904,1,0.6666666666666666,0.6,0.6,0.9285714285714286,0.862934362934363,0.8877606177606178,0.8981002812037295,0,0.33333333333333337,0.20000000000000007,-0.09999999999999998,-0.02099388785543449,0.00921767627530723,0.03946398337362922,0.08050294352088394,0,0.21666666666666667,0.13999999999999996,0.011190476190476195,0.020146520146520075,0.08771355545549087,0.030705056350217586,0.013848432761717988
2013020456,2013,TRUE,0.42,0.4621097417840376,0.49693797621796354,0.5234979007709922,0.75,0.7,0.5971428571428571,0.5683333333333334,1,1,0.8,0.6,0.9655172413793104,0.9606590418603767,0.9218255326431077,0.9171960902772917,TRUE,12,FALSE,0.5833333333333334,0.5456057752667922,0.5024721971774725,0.4715616384458713,0.625,0.7130952380952381,0.5650000000000001,0.5225,1,1,0.6,0.5,0.88,0.9173512906846241,0.8981527098946454,0.9029235050598703,0,0,0.20000000000000007,0.09999999999999998,-0.16333333333333339,-0.08349603348275464,-0.005534220959508951,0.05193626232512094,0.125,-0.01309523809523816,0.03214285714285703,0.04583333333333339,0.08551724137931038,0.043307751175752585,0.023672822748462385,0.014272585217421363
2013020486,2013,TRUE,0.45614035087719296,0.44228152540976856,0.46685457098356603,0.5244965512433268,1,0.7833333333333333,0.74,0.6183333333333333,1,1,1,0.7,1,0.9714117300324197,0.9634921993097744,0.9227516458328472,TRUE,22,FALSE,0.5694444444444444,0.5375663776298985,0.511428715466828,0.49867560413728335,0.3333333333333333,0.4074074074074074,0.45444444444444443,0.5072222222222222,0,0.3333333333333333,0.4,0.5,0.8709677419354839,0.884678841668089,0.8830150972086456,0.9002588713556455,1,0.6666666666666667,0.6,0.19999999999999996,-0.11330409356725146,-0.09528485222012989,-0.04457414448326197,0.02582094710604349,0.6666666666666667,0.37592592592592594,0.28555555555555556,0.11111111111111105,0.12903225806451613,0.08673288836433068,0.0804771021011288,0.02249277447720166
2013020498,2013,TRUE,0.6779661016949152,0.5180354841907027,0.5040871355848442,0.5236657104324263,1,0.9166666666666666,0.82,0.6433333333333333,1,1,1,0.7,1,0.9885057471264368,0.976395425116226,0.9352516458328471,TRUE,6,FALSE,0.4305555555555556,0.4834798551658535,0.4824408542759827,0.5154993592178843,0.6666666666666666,0.6825396825396826,0.5961904761904762,0.5645238095238095,1,1,0.8,0.8,0.9512195121951219,0.950560825052695,0.9421883468834689,0.9139856763926602,0,0,0.19999999999999996,-0.10000000000000009,0.24741054613935964,0.034555629024849155,0.02164628130886148,0.008166351214542011,0.33333333333333337,0.23412698412698407,0.2238095238095238,0.07880952380952377,0.04878048780487809,0.03794492207374178,0.03420707823275715,0.021265969440186994
2013020518,2013,FALSE,0.4225352112676056,0.5188805546132379,0.4854691778383653,0.5098586254985807,0.75,0.9166666666666666,0.82,0.685,1,1,1,0.8,0.9512195121951219,0.983739837398374,0.9730909404584762,0.9372701487764973,FALSE,30,TRUE,0.5,0.45704874835309617,0.3907834116605237,0.4697011598171352,0.5,0.3611111111111111,0.36666666666666664,0.44047619047619047,1,0.3333333333333333,0.4,0.4,0.962962962962963,0.9405079190025427,0.9395293983848376,0.9201510496840324,0,0.6666666666666667,0.6,0.4,-0.07746478873239437,0.06183180626014173,0.09468576617784158,0.040157465681445514,0.25,0.5555555555555556,0.4533333333333333,0.2445238095238096,-0.011743450767841113,0.04323191839583129,0.033561542073638595,0.017119099092464896
2013020531,2013,FALSE,0.49206349206349204,0.530854935008671,0.49374103118064117,0.49513054847542176,0.5,0.75,0.8,0.695,0,0.6666666666666666,0.8,0.8,0.9375,0.9629065040650406,0.9708473507148865,0.944656512412861,FALSE,25,TRUE,0.509090909090909,0.45788039121372454,0.4745266218250089,0.49730900756161667,0.6,0.48333333333333334,0.39,0.4754761904761905,1,0.6666666666666666,0.4,0.4,0.9259259259259259,0.8985542560103964,0.8827689172426014,0.9092168762037183,-1,0,0.4,0.4,-0.017027417027417002,0.07297454379494644,0.01921440935563229,-0.002178459086194906,-0.09999999999999998,0.26666666666666666,0.41000000000000003,0.21952380952380945,0.01157407407407407,0.06435224805464423,0.08807843347228506,0.0354396362091427
2013020537,2013,FALSE,0.5185185185185185,0.4777057406165387,0.5134447348843448,0.5051913555511542,0.2,0.48333333333333334,0.69,0.6435714285714286,0,0.3333333333333333,0.6,0.7,0.8461538461538461,0.9116244527829893,0.9469746716697937,0.9344001021564506,TRUE,16,TRUE,0.4909090909090909,0.5342456826327794,0.5137914753130821,0.5238726179609016,0.75,0.6,0.6655555555555556,0.6149206349206349,1,0.6666666666666666,0.8,0.6,0.9642857142857143,0.9000270562770563,0.9128897969846246,0.8975424255744942,-1,-0.3333333333333333,-0.20000000000000007,0.09999999999999998,0.027609427609427584,-0.056539942016240685,-3.4674042873727995e-4,-0.018681262409747323,-0.55,-0.11666666666666664,0.02444444444444438,0.028650793650793704,-0.11813186813186816,0.011597396505933055,0.034084874685169075,0.03685767658195649
2013020552,2013,TRUE,0.48,0.4968606701940035,0.5182166647089063,0.4925356178462362,0.5,0.4,0.59,0.665,1,0.3333333333333333,0.6,0.8,0.9230769230769231,0.9022435897435898,0.9315900562851782,0.9475411277974763,TRUE,52,FALSE,0.5818181818181818,0.5395879982086879,0.5510742274966413,0.5246366589766571,0.7142857142857143,0.5492063492063493,0.5095238095238095,0.4880952380952381,1,0.6666666666666666,0.4,0.4,0.9130434782608696,0.9002259622876734,0.8795586542956809,0.8958125237084205,0,-0.3333333333333333,0.19999999999999996,0.4,-0.10181818181818181,-0.042727328014684374,-0.032857562787734995,-0.03210104113042095,-0.2142857142857143,-0.14920634920634923,0.08047619047619048,0.17690476190476195,0.010033444816053505,0.002017627455916382,0.052031401989497295,0.051728604089055885
2013020589,2013,FALSE,0.5319148936170213,0.5101444707118465,0.4890064230933275,0.4965467793390858,0.6666666666666666,0.45555555555555555,0.5233333333333333,0.6716666666666666,1,0.6666666666666666,0.6,0.8,0.9545454545454546,0.907925407925408,0.9224991471942692,0.9494472861552475,TRUE,20,TRUE,0.4909090909090909,0.5033572755860491,0.4561169294541936,0.4662306106186349,0,0.30952380952380953,0.26571428571428574,0.41619047619047617,0,0.3333333333333333,0.2,0.4,0.9285714285714286,0.889648033126294,0.9050961203851142,0.9245768833705739,1,0.3333333333333333,0.39999999999999997,0.4,0.04100580270793036,0.006787195125797396,0.032889493639133904,0.030316168720450898,0.6666666666666666,0.146031746031746,0.2576190476190476,0.25547619047619047,0.025974025974025983,0.018277374799113955,0.017403026809154953,0.024870402784673673
2013020598,2013,TRUE,0.625,0.5456382978723404,0.5294993808398063,0.5074842793390858,1,0.7222222222222222,0.5733333333333334,0.6966666666666667,1,1,0.6,0.8,1,0.9592074592074592,0.9322552447552448,0.9526730926068605,FALSE,4,FALSE,0.7037037037037037,0.5973442053901824,0.5878665039477063,0.5438817012573478,0.5,0.5444444444444445,0.5806349206349206,0.49587301587301585,1,0.6666666666666666,0.8,0.5,0.8125,0.856188803746275,0.8707424599665979,0.8615827422561922,0,0.33333333333333337,-0.20000000000000007,0.30000000000000004,-0.07870370370370372,-0.05170590751784199,-0.05836712310790004,-0.03639742191826201,0.5,0.1777777777777777,-0.0073015873015872534,0.2007936507936508,0.1875,0.10301865546118416,0.06151278478864686,0.09109035035066826
2013020611,2013,TRUE,0.6197183098591549,0.592211067825392,0.555030344398939,0.52438568778979,0.5,0.7222222222222222,0.5733333333333334,0.6866666666666666,0,0.6666666666666666,0.6,0.7,0.8888888888888888,0.9478114478114478,0.9225330225330225,0.9466901866239545,FALSE,14,FALSE,0.5797101449275363,0.5556298773690078,0.5680099610534394,0.5537345317973668,0.42857142857142855,0.5952380952380952,0.6104761904761904,0.5552380952380952,0,0.3333333333333333,0.6,0.6,0.8620689655172413,0.926655719759168,0.9278452837073526,0.9226735071081559,0,0.3333333333333333,0,0.09999999999999998,0.04000816493161863,0.036581190456384194,-0.012979616654500425,-0.029348844007576758,0.07142857142857145,0.12698412698412698,-0.03714285714285703,0.13142857142857145,0.026819923371647514,0.02115572805227972,-0.005312261174330146,0.024016679515798667
2013020637,2013,FALSE,0.47619047619047616,0.5736362620165437,0.5465647359333304,0.5300047354088376,0.3333333333333333,0.6111111111111112,0.6,0.645,0,0.3333333333333333,0.6,0.6,0.8787878787878788,0.9225589225589226,0.9290598290598291,0.9380172503648113,FALSE,26,TRUE,0.5357142857142857,0.47953216374269003,0.49692026676861645,0.49738150435205014,0,0.13333333333333333,0.21714285714285714,0.435,0,0,0,0.4,0.8076923076923077,0.8935363247863248,0.8751002894954508,0.9137969396195202,0,0.3333333333333333,0.6,0.19999999999999996,-0.059523809523809534,0.09410409827385369,0.04964446916471399,0.032623231056787494,0.3333333333333333,0.47777777777777786,0.38285714285714284,0.21000000000000002,0.07109557109557108,0.029022597772597747,0.05395953956437827,0.024220310745291074
2013020642,2013,FALSE,0.36363636363636365,0.48651504989533156,0.5232920086606032,0.5207543366847547,0.25,0.3611111111111111,0.55,0.57,0,0,0.4,0.5,0.9387755102040817,0.9021507592936164,0.9321995464852608,0.9318948013852195,FALSE,24,TRUE,0.6727272727272727,0.5867716201049534,0.5971387296387296,0.5880088377757869,0.7142857142857143,0.5436507936507936,0.5661904761904761,0.6036904761904762,1,0.6666666666666666,0.8,0.9,0.8888888888888888,0.8917069243156199,0.8979715230104246,0.9018984599179107,-1,-0.6666666666666666,-0.4,-0.4,-0.3090909090909091,-0.10025657020962186,-0.07384672097812639,-0.06725450109103226,-0.4642857142857143,-0.1825396825396825,-0.01619047619047609,-0.03369047619047627,0.049886621315192836,0.010443834977996502,0.03422802347483622,0.029996341467308785
2013020654,2013,TRUE,0.2898550724637681,0.3765606374302026,0.4748800444299526,0.48194323376164,0.42857142857142855,0.33730158730158727,0.5023809523809524,0.5128571428571429,0,0,0.2,0.4,0.9183673469387755,0.911976911976912,0.924963924963925,0.9237315360790971,FALSE,5,FALSE,0.5342465753424658,0.4595636732623034,0.4658531464861177,0.48698756641375185,0.5454545454545454,0.531024531024531,0.5579004329004329,0.532521645021645,1,0.6666666666666666,0.8,0.8,0.8529411764705882,0.9097105508870215,0.9067507002801121,0.9052205092912496,-1,-0.6666666666666666,-0.6000000000000001,-0.4,-0.24439150287869765,-0.08300303583210078,0.009026897943834877,-0.005044332652111849,-0.11688311688311687,-0.19372294372294369,-0.055519480519480524,-0.019664502164502107,0.06542617046818733,0.002266361089890534,0.018213224683812923,0.01851102678784744
2013020674,2013,TRUE,0.4262295081967213,0.35990698143228433,0.43512594606929683,0.4823126634545516,0.5,0.39285714285714285,0.4023809523809524,0.4878571428571429,0,0,0,0.3,0.8857142857142857,0.9142857142857143,0.9021067821067821,0.9171810134310134,TRUE,19,FALSE,0.46774193548387094,0.5664331041776838,0.5285503386970865,0.5167858549348867,1,0.8214285714285714,0.8261904761904761,0.7564285714285715,1,1,1,0.9,1,0.9351851851851851,0.9531111111111111,0.9400729074565282,-1,-1,-1,-0.6000000000000001,-0.041512427287149656,-0.20652612274539944,-0.09342439262778962,-0.03447319148033512,-0.5,-0.42857142857142855,-0.42380952380952375,-0.26857142857142857,-0.11428571428571432,-0.020899470899470862,-0.05100432900432905,-0.022891894025514725
2013020695,2013,FALSE,0.41509433962264153,0.377059640094377,0.39420115202199413,0.47461574821046654,0.6666666666666666,0.5317460317460317,0.4357142857142857,0.5045238095238095,1,0.3333333333333333,0.2,0.4,0.967741935483871,0.9239411893789774,0.9178773914257785,0.9202052069794006,FALSE,26,TRUE,0.6338028169014085,0.649864096861873,0.6243340425327082,0.5679932260792337,0.25,0.4722222222222222,0.43333333333333335,0.37523809523809526,0,0.3333333333333333,0.4,0.3,0.8846153846153846,0.9116275880981763,0.9013721572545101,0.8994669926057497,1,0,-0.2,0.10000000000000003,-0.21870847727876697,-0.272804456767496,-0.23013289051071406,-0.09337747786876721,0.41666666666666663,0.059523809523809534,0.0023809523809523725,0.12928571428571423,0.08312655086848642,0.012313601280801056,0.016505234171268368,0.020738214373650865
2013020709,2013,FALSE,0.5833333333333334,0.4748857270508987,0.4156297234505656,0.481097229691948,0,0.3888888888888889,0.369047619047619,0.4845238095238095,0,0.3333333333333333,0.2,0.4,0.95,0.9344854070660522,0.9321198156682028,0.9305898223640159,FALSE,24,TRUE,0.5111111111111111,0.507144302772718,0.5232386440939542,0.5601886868663419,1,0.7321428571428571,0.6964285714285714,0.6313095238095238,1,1,1,0.9,1,0.9292803970223324,0.9150682382133994,0.906519880611912,-1,-0.6666666666666667,-0.8,-0.5,0.0722222222222223,-0.03225857572181934,-0.10760892064338856,-0.07909145717439392,-1,-0.3432539682539682,-0.3273809523809524,-0.14678571428571424,-0.050000000000000044,0.00520501004371976,0.017051577454803346,0.024069941752103863
